NANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
,8,  25 887   ,  25 657   ,  51 544   ,  26 382   ,  26 279   ,  52 661   ,  27 058   ,  27 002   ,  54 060   ,  28 087   ,  27 969   ,  56 056   ,  29 169   ,  28 899   ,  58 068   ,  29 987   ,  29 502   ,  59 489   ,  30 895   ,  30 175   ,  61 070   ,  31 613   ,  30 688   ,  62 301   ,  31 479   ,  30 442   ,  61 921   ,  31 701   ,  30 586   ,  62 287   ,  31 977   ,  30 802   ,  62 779   ,  32 204   ,  30 971   ,  63 175   ,  32 398   ,  31 108   ,  63 506   ,  32 583   ,  31 233   ,  63 816   ,  32 770   ,  31 357   ,  64 127   ,  32 957   ,  31 477   ,  64 434   
,9,  24 990   ,  24 784   ,  49 774   ,  25 756   ,  25 702   ,  51 458   ,  26 254   ,  26 326   ,  52 580   ,  26 933   ,  27 052   ,  53 985   ,  27 964   ,  28 023   ,  55 987   ,  29 052   ,  28 957   ,  58 009   ,  30 001   ,  29 687   ,  59 688   ,  30 916   ,  30 365   ,  61 281   ,  31 490   ,  30 739   ,  62 229   ,  31 411   ,  30 535   ,  61 946   ,  31 596   ,  30 641   ,  62 237   ,  31 872   ,  30 857   ,  62 729   ,  32 102   ,  31 030   ,  63 132   ,  32 300   ,  31 169   ,  63 469   ,  32 489   ,  31 295   ,  63 784   ,  32 681   ,  31 420   ,  64 101   
,10,  23 604   ,  23 623   ,  47 227   ,  24 584   ,  24 734   ,  49 318   ,  25 343   ,  25 651   ,  50 994   ,  25 839   ,  26 275   ,  52 114   ,  26 514   ,  27 002   ,  53 516   ,  27 538   ,  27 973   ,  55 511   ,  28 737   ,  29 027   ,  57 764   ,  29 682   ,  29 759   ,  59 441   ,  30 458   ,  30 306   ,  60 764   ,  31 081   ,  30 726   ,  61 807   ,  30 966   ,  30 483   ,  61 449   ,  31 149   ,  30 589   ,  61 738   ,  31 423   ,  30 808   ,  62 231   ,  31 654   ,  30 983   ,  62 637   ,  31 853   ,  31 122   ,  62 975   ,  32 043   ,  31 248   ,  63 291   
,11,  22 702   ,  22 790   ,  45 492   ,  23 393   ,  23 551   ,  46 944   ,  24 370   ,  24 659   ,  49 029   ,  25 127   ,  25 574   ,  50 701   ,  25 625   ,  26 198   ,  51 823   ,  26 302   ,  26 923   ,  53 225   ,  27 440   ,  28 009   ,  55 449   ,  28 640   ,  29 065   ,  57 705   ,  29 468   ,  29 673   ,  59 141   ,  30 284   ,  30 257   ,  60 541   ,  30 864   ,  30 637   ,  61 501   ,  30 750   ,  30 394   ,  61 144   ,  30 935   ,  30 502   ,  61 437   ,  31 211   ,  30 722   ,  61 933   ,  31 444   ,  30 897   ,  62 341   ,  31 646   ,  31 035   ,  62 681   
,12,  21 925   ,  22 047   ,  43 972   ,  22 729   ,  22 824   ,  45 553   ,  23 426   ,  23 586   ,  47 012   ,  24 408   ,  24 696   ,  49 104   ,  25 173   ,  25 614   ,  50 787   ,  25 680   ,  26 239   ,  51 919   ,  26 476   ,  27 079   ,  53 555   ,  27 626   ,  28 171   ,  55 797   ,  28 727   ,  29 113   ,  57 840   ,  29 590   ,  29 753   ,  59 343   ,  30 371   ,  30 300   ,  60 671   ,  30 953   ,  30 680   ,  61 633   ,  30 842   ,  30 439   ,  61 281   ,  31 031   ,  30 549   ,  61 580   ,  31 312   ,  30 769   ,  62 081   ,  31 551   ,  30 943   ,  62 494   
,13,  20 926   ,  21 234   ,  42 160   ,  22 038   ,  22 257   ,  44 295   ,  22 850   ,  23 041   ,  45 891   ,  23 556   ,  23 812   ,  47 368   ,  24 550   ,  24 933   ,  49 483   ,  25 327   ,  25 860   ,  51 187   ,  25 952   ,  26 603   ,  52 555   ,  26 761   ,  27 455   ,  54 216   ,  27 832   ,  28 446   ,  56 278   ,  28 968   ,  29 424   ,  58 392   ,  29 801   ,  30 034   ,  59 835   ,  30 588   ,  30 585   ,  61 173   ,  31 178   ,  30 970   ,  62 148   ,  31 070   ,  30 728   ,  61 798   ,  31 265   ,  30 838   ,  62 103   ,  31 553   ,  31 059   ,  62 612   
,14,  19 810   ,  20 229   ,  40 039   ,  20 708   ,  20 932   ,  41 640   ,  21 814   ,  21 940   ,  43 754   ,  22 623   ,  22 713   ,  45 336   ,  23 327   ,  23 472   ,  46 799   ,  24 319   ,  24 577   ,  48 896   ,  25 200   ,  25 597   ,  50 797   ,  25 827   ,  26 332   ,  52 159   ,  26 543   ,  27 073   ,  53 616   ,  27 620   ,  28 073   ,  55 693   ,  28 713   ,  29 002   ,  57 715   ,  29 539   ,  29 601   ,  59 140   ,  30 322   ,  30 145   ,  60 467   ,  30 911   ,  30 525   ,  61 436   ,  30 807   ,  30 286   ,  61 093   ,  31 005   ,  30 392   ,  61 397   
,15,  19 221   ,  20 163   ,  39 384   ,  20 258   ,  20 790   ,  41 048   ,  21 182   ,  21 512   ,  42 694   ,  22 318   ,  22 547   ,  44 865   ,  23 153   ,  23 341   ,  46 494   ,  23 881   ,  24 121   ,  48 002   ,  25 009   ,  25 362   ,  50 371   ,  25 922   ,  26 414   ,  52 336   ,  26 489   ,  27 088   ,  53 577   ,  27 240   ,  27 864   ,  55 104   ,  28 312   ,  28 859   ,  57 171   ,  29 434   ,  29 812   ,  59 246   ,  30 285   ,  30 429   ,  60 714   ,  31 093   ,  30 989   ,  62 082   ,  31 702   ,  31 378   ,  63 080   ,  31 601   ,  31 129   ,  62 730   
,16,  18 261   ,  18 721   ,  36 982   ,  19 575   ,  19 416   ,  38 991   ,  20 635   ,  20 019   ,  40 654   ,  21 582   ,  20 714   ,  42 296   ,  22 747   ,  21 710   ,  44 457   ,  23 605   ,  22 474   ,  46 079   ,  24 456   ,  23 323   ,  47 779   ,  25 617   ,  24 522   ,  50 139   ,  26 475   ,  25 459   ,  51 934   ,  27 057   ,  26 102   ,  53 159   ,  27 792   ,  26 817   ,  54 609   ,  28 887   ,  27 772   ,  56 659   ,  30 037   ,  28 691   ,  58 728   ,  30 911   ,  29 284   ,  60 195   ,  31 740   ,  29 821   ,  61 561   ,  32 367   ,  30 193   ,  62 560   
,17,  16 767   ,  17 780   ,  34 547   ,  17 607   ,  17 932   ,  35 539   ,  18 879   ,  18 598   ,  37 477   ,  19 906   ,  19 175   ,  39 081   ,  20 825   ,  19 841   ,  40 666   ,  21 957   ,  20 795   ,  42 752   ,  22 887   ,  21 618   ,  44 505   ,  23 718   ,  22 434   ,  46 152   ,  24 771   ,  23 517   ,  48 288   ,  25 602   ,  24 412   ,  50 014   ,  26 136   ,  25 000   ,  51 136   ,  26 847   ,  25 683   ,  52 530   ,  27 909   ,  26 599   ,  54 508   ,  29 024   ,  27 478   ,  56 502   ,  29 872   ,  28 046   ,  57 918   ,  30 679   ,  28 558   ,  59 237   
,18,  15 557   ,  17 237   ,  32 794   ,  16 024   ,  16 879   ,  32 903   ,  16 830   ,  17 023   ,  33 853   ,  18 052   ,  17 655   ,  35 707   ,  19 040   ,  18 204   ,  37 244   ,  19 926   ,  18 836   ,  38 762   ,  21 104   ,  19 827   ,  40 931   ,  22 003   ,  20 611   ,  42 614   ,  22 724   ,  21 328   ,  44 052   ,  23 736   ,  22 352   ,  46 088   ,  24 506   ,  23 175   ,  47 681   ,  25 017   ,  23 731   ,  48 748   ,  25 701   ,  24 380   ,  50 081   ,  26 722   ,  25 250   ,  51 972   ,  27 795   ,  26 084   ,  53 879   ,  28 612   ,  26 621   ,  55 233   
,19,  14 559   ,  16 673   ,  31 232   ,  15 113   ,  16 638   ,  31 751   ,  15 571   ,  16 293   ,  31 864   ,  16 359   ,  16 432   ,  32 791   ,  17 554   ,  17 043   ,  34 597   ,  18 522   ,  17 574   ,  36 096   ,  19 473   ,  18 262   ,  37 735   ,  20 630   ,  19 223   ,  39 853   ,  21 438   ,  19 926   ,  41 364   ,  22 154   ,  20 611   ,  42 765   ,  23 117   ,  21 575   ,  44 692   ,  23 869   ,  22 369   ,  46 238   ,  24 370   ,  22 908   ,  47 278   ,  25 040   ,  23 535   ,  48 575   ,  26 040   ,  24 375   ,  50 415   ,  27 091   ,  25 179   ,  52 270   
,20,  13 434   ,  15 650   ,  29 084   ,  14 084   ,  16 122   ,  30 206   ,  14 624   ,  16 089   ,  30 713   ,  15 071   ,  15 755   ,  30 826   ,  15 841   ,  15 890   ,  31 731   ,  17 006   ,  16 482   ,  33 488   ,  18 028   ,  17 068   ,  35 096   ,  18 959   ,  17 737   ,  36 696   ,  20 027   ,  18 618   ,  38 645   ,  20 822   ,  19 292   ,  40 114   ,  21 497   ,  19 932   ,  41 429   ,  22 434   ,  20 865   ,  43 299   ,  23 167   ,  21 634   ,  44 801   ,  23 658   ,  22 156   ,  45 814   ,  24 313   ,  22 763   ,  47 076   ,  25 290   ,  23 574   ,  48 864   
,21,  12 635   ,  14 944   ,  27 579   ,  13 147   ,  15 478   ,  28 625   ,  13 788   ,  15 945   ,  29 733   ,  14 323   ,  15 913   ,  30 236   ,  14 766   ,  15 583   ,  30 349   ,  15 528   ,  15 718   ,  31 246   ,  16 750   ,  16 373   ,  33 123   ,  17 763   ,  16 956   ,  34 719   ,  18 628   ,  17 572   ,  36 200   ,  19 684   ,  18 437   ,  38 121   ,  20 448   ,  19 083   ,  39 531   ,  21 112   ,  19 717   ,  40 829   ,  22 038   ,  20 641   ,  42 679   ,  22 764   ,  21 404   ,  44 168   ,  23 250   ,  21 920   ,  45 170   ,  23 900   ,  22 520   ,  46 420   
,22,  11 590   ,  13 778   ,  25 368   ,  12 171   ,  14 626   ,  26 797   ,  12 669   ,  15 149   ,  27 818   ,  13 293   ,  15 608   ,  28 901   ,  13 814   ,  15 576   ,  29 390   ,  14 249   ,  15 254   ,  29 503   ,  15 055   ,  15 451   ,  30 506   ,  16 249   ,  16 096   ,  32 345   ,  17 185   ,  16 622   ,  33 807   ,  18 025   ,  17 216   ,  35 241   ,  19 033   ,  18 043   ,  37 076   ,  19 774   ,  18 676   ,  38 450   ,  20 421   ,  19 297   ,  39 718   ,  21 323   ,  20 203   ,  41 526   ,  22 031   ,  20 950   ,  42 981   ,  22 507   ,  21 455   ,  43 962   
,23,  10 561   ,  12 930   ,  23 491   ,  11 141   ,  13 804   ,  24 945   ,  11 706   ,  14 655   ,  26 361   ,  12 190   ,  15 180   ,  27 370   ,  12 798   ,  15 641   ,  28 439   ,  13 307   ,  15 610   ,  28 917   ,  13 789   ,  15 352   ,  29 141   ,  14 576   ,  15 550   ,  30 126   ,  15 702   ,  16 169   ,  31 871   ,  16 611   ,  16 688   ,  33 299   ,  17 410   ,  17 268   ,  34 678   ,  18 387   ,  18 098   ,  36 485   ,  19 109   ,  18 735   ,  37 844   ,  19 740   ,  19 359   ,  39 099   ,  20 617   ,  20 269   ,  40 886   ,  21 307   ,  21 018   ,  42 325   
,24,  9 706   ,  12 218   ,  21 924   ,  10 030   ,  12 688   ,  22 718   ,  10 587   ,  13 548   ,  24 135   ,  11 130   ,  14 385   ,  25 515   ,  11 597   ,  14 902   ,  26 499   ,  12 183   ,  15 355   ,  27 538   ,  12 728   ,  15 391   ,  28 119   ,  13 195   ,  15 136   ,  28 331   ,  13 918   ,  15 302   ,  29 220   ,  14 988   ,  15 888   ,  30 876   ,  15 846   ,  16 383   ,  32 229   ,  16 612   ,  16 951   ,  33 563   ,  17 551   ,  17 769   ,  35 320   ,  18 246   ,  18 395   ,  36 641   ,  18 853   ,  19 009   ,  37 862   ,  19 698   ,  19 902   ,  39 600   
,25,  9 095   ,  11 836   ,  20 931   ,  9 214   ,  12 070   ,  21 284   ,  9 526   ,  12 536   ,  22 062   ,  10 062   ,  13 387   ,  23 449   ,  10 585   ,  14 217   ,  24 802   ,  11 036   ,  14 729   ,  25 765   ,  11 650   ,  15 244   ,  26 894   ,  12 177   ,  15 280   ,  27 457   ,  12 592   ,  14 995   ,  27 587   ,  13 280   ,  15 139   ,  28 419   ,  14 294   ,  15 704   ,  29 998   ,  15 116   ,  16 194   ,  31 310   ,  15 853   ,  16 758   ,  32 611   ,  16 756   ,  17 568   ,  34 324   ,  17 424   ,  18 188   ,  35 612   ,  18 009   ,  18 795   ,  36 804   
,26,  8 486   ,  11 597   ,  20 083   ,  8 557   ,  11 766   ,  20 323   ,  8 672   ,  12 000   ,  20 672   ,  8 970   ,  12 465   ,  21 435   ,  9 481   ,  13 314   ,  22 795   ,  9 981   ,  14 141   ,  24 122   ,  10 457   ,  14 714   ,  25 171   ,  11 046   ,  15 229   ,  26 275   ,  11 517   ,  15 235   ,  26 752   ,  11 909   ,  14 933   ,  26 842   ,  12 552   ,  15 062   ,  27 614   ,  13 516   ,  15 625   ,  29 141   ,  14 299   ,  16 114   ,  30 413   ,  15 002   ,  16 677   ,  31 679   ,  15 862   ,  17 484   ,  33 346   ,  16 500   ,  18 101   ,  34 601   
,27,  8 118   ,  11 622   ,  19 740   ,  8 100   ,  11 648   ,  19 748   ,  8 171   ,  11 820   ,  19 991   ,  8 284   ,  12 056   ,  20 340   ,  8 574   ,  12 526   ,  21 100   ,  9 070   ,  13 381   ,  22 451   ,  9 596   ,  14 275   ,  23 871   ,  10 059   ,  14 856   ,  24 915   ,  10 599   ,  15 347   ,  25 946   ,  11 051   ,  15 333   ,  26 384   ,  11 420   ,  15 015   ,  26 435   ,  12 040   ,  15 146   ,  27 186   ,  12 971   ,  15 714   ,  28 685   ,  13 729   ,  16 208   ,  29 937   ,  14 409   ,  16 776   ,  31 185   ,  15 241   ,  17 589   ,  32 830   
,28,  7 942   ,  12 191   ,  20 133   ,  7 673   ,  11 889   ,  19 562   ,  7 658   ,  11 918   ,  19 576   ,  7 728   ,  12 096   ,  19 824   ,  7 838   ,  12 340   ,  20 178   ,  8 118   ,  12 823   ,  20 941   ,  8 631   ,  13 759   ,  22 390   ,  9 137   ,  14 681   ,  23 818   ,  9 553   ,  15 249   ,  24 802   ,  10 067   ,  15 733   ,  25 800   ,  10 491   ,  15 704   ,  26 195   ,  10 843   ,  15 379   ,  26 222   ,  11 437   ,  15 515   ,  26 952   ,  12 328   ,  16 100   ,  28 428   ,  13 053   ,  16 608   ,  29 661   ,  13 705   ,  17 191   ,  30 896   
,29,  7 787   ,  12 212   ,  19 999   ,  7 665   ,  12 213   ,  19 878   ,  7 405   ,  11 911   ,  19 316   ,  7 393   ,  11 941   ,  19 334   ,  7 464   ,  12 121   ,  19 585   ,  7 574   ,  12 367   ,  19 941   ,  7 883   ,  12 907   ,  20 790   ,  8 386   ,  13 852   ,  22 238   ,  8 859   ,  14 754   ,  23 613   ,  9 264   ,  15 307   ,  24 571   ,  9 757   ,  15 778   ,  25 535   ,  10 170   ,  15 750   ,  25 920   ,  10 516   ,  15 425   ,  25 941   ,  11 096   ,  15 564   ,  26 660   ,  11 967   ,  16 152   ,  28 119   ,  12 676   ,  16 661   ,  29 337   
,30,  7 496   ,  12 004   ,  19 500   ,  7 566   ,  12 395   ,  19 961   ,  7 448   ,  12 397   ,  19 845   ,  7 197   ,  12 091   ,  19 288   ,  7 187   ,  12 123   ,  19 310   ,  7 259   ,  12 307   ,  19 566   ,  7 402   ,  12 612   ,  20 014   ,  7 708   ,  13 164   ,  20 872   ,  8 187   ,  14 109   ,  22 296   ,  8 647   ,  15 007   ,  23 654   ,  9 037   ,  15 554   ,  24 591   ,  9 522   ,  16 034   ,  25 556   ,  9 929   ,  16 008   ,  25 937   ,  10 269   ,  15 679   ,  25 948   ,  10 841   ,  15 821   ,  26 662   ,  11 698   ,  16 419   ,  28 117   
,31,  7 335   ,  11 642   ,  18 977   ,  7 365   ,  12 028   ,  19 393   ,  7 437   ,  12 421   ,  19 858   ,  7 323   ,  12 424   ,  19 747   ,  7 077   ,  12 120   ,  19 197   ,  7 071   ,  12 153   ,  19 224   ,  7 176   ,  12 391   ,  19 567   ,  7 320   ,  12 698   ,  20 018   ,  7 611   ,  13 240   ,  20 851   ,  8 079   ,  14 165   ,  22 244   ,  8 529   ,  15 053   ,  23 582   ,  8 917   ,  15 603   ,  24 520   ,  9 399   ,  16 087   ,  25 486   ,  9 805   ,  16 062   ,  25 867   ,  10 144   ,  15 733   ,  25 877   ,  10 714   ,  15 875   ,  26 589   
,32,  7 098   ,  11 142   ,  18 240   ,  7 235   ,  11 696   ,  18 931   ,  7 267   ,  12 085   ,  19 352   ,  7 340   ,  12 482   ,  19 822   ,  7 230   ,  12 486   ,  19 716   ,  6 989   ,  12 181   ,  19 170   ,  7 015   ,  12 267   ,  19 282   ,  7 122   ,  12 509   ,  19 631   ,  7 257   ,  12 809   ,  20 066   ,  7 538   ,  13 329   ,  20 867   ,  7 998   ,  14 247   ,  22 245   ,  8 447   ,  15 142   ,  23 589   ,  8 834   ,  15 698   ,  24 532   ,  9 316   ,  16 186   ,  25 502   ,  9 722   ,  16 162   ,  25 884   ,  10 062   ,  15 831   ,  25 893   
,33,  6 680   ,  10 346   ,  17 026   ,  7 036   ,  11 271   ,  18 307   ,  7 174   ,  11 833   ,  19 007   ,  7 208   ,  12 228   ,  19 436   ,  7 284   ,  12 631   ,  19 915   ,  7 176   ,  12 637   ,  19 813   ,  6 968   ,  12 380   ,  19 348   ,  6 996   ,  12 468   ,  19 464   ,  7 102   ,  12 718   ,  19 820   ,  7 224   ,  12 992   ,  20 216   ,  7 499   ,  13 506   ,  21 005   ,  7 960   ,  14 438   ,  22 398   ,  8 410   ,  15 347   ,  23 757   ,  8 799   ,  15 912   ,  24 711   ,  9 283   ,  16 408   ,  25 691   ,  9 690   ,  16 383   ,  26 073   
,34,  6 435   ,  9 832   ,  16 267   ,  6 641   ,  10 436   ,  17 077   ,  6 999   ,  11 372   ,  18 371   ,  7 141   ,  11 941   ,  19 082   ,  7 178   ,  12 341   ,  19 519   ,  7 257   ,  12 751   ,  20 008   ,  7 183   ,  12 811   ,  19 994   ,  6 976   ,  12 552   ,  19 528   ,  7 002   ,  12 644   ,  19 646   ,  7 088   ,  12 852   ,  19 940   ,  7 206   ,  13 117   ,  20 323   ,  7 483   ,  13 638   ,  21 121   ,  7 946   ,  14 581   ,  22 527   ,  8 400   ,  15 502   ,  23 902   ,  8 792   ,  16 074   ,  24 866   ,  9 279   ,  16 576   ,  25 855   
,35,  6 314   ,  9 646   ,  15 960   ,  6 398   ,  9 884   ,  16 282   ,  6 607   ,  10 494   ,  17 101   ,  6 967   ,  11 437   ,  18 404   ,  7 112   ,  12 012   ,  19 124   ,  7 152   ,  12 417   ,  19 569   ,  7 266   ,  12 884   ,  20 150   ,  7 195   ,  12 947   ,  20 142   ,  6 982   ,  12 685   ,  19 667   ,  6 990   ,  12 736   ,  19 726   ,  7 072   ,  12 934   ,  20 006   ,  7 191   ,  13 202   ,  20 393   ,  7 470   ,  13 729   ,  21 199   ,  7 937   ,  14 681   ,  22 618   ,  8 393   ,  15 609   ,  24 002   ,  8 788   ,  16 186   ,  24 974   
,36,  6 068   ,  9 412   ,  15 480   ,  6 255   ,  9 780   ,  16 035   ,  6 341   ,  10 023   ,  16 364   ,  6 551   ,  10 644   ,  17 195   ,  6 914   ,  11 603   ,  18 517   ,  7 061   ,  12 188   ,  19 249   ,  7 135   ,  12 654   ,  19 789   ,  7 251   ,  13 131   ,  20 382   ,  7 175   ,  13 193   ,  20 368   ,  6 945   ,  12 886   ,  19 831   ,  6 949   ,  12 926   ,  19 875   ,  7 031   ,  13 128   ,  20 159   ,  7 151   ,  13 402   ,  20 553   ,  7 431   ,  13 938   ,  21 369   ,  7 899   ,  14 907   ,  22 806   ,  8 357   ,  15 851   ,  24 208   
,37,  5 998   ,  9 363   ,  15 361   ,  6 036   ,  9 464   ,  15 500   ,  6 226   ,  9 835   ,  16 061   ,  6 314   ,  10 082   ,  16 396   ,  6 528   ,  10 708   ,  17 236   ,  6 894   ,  11 676   ,  18 570   ,  7 076   ,  12 318   ,  19 394   ,  7 153   ,  12 790   ,  19 943   ,  7 263   ,  13 268   ,  20 531   ,  7 169   ,  13 292   ,  20 461   ,  6 934   ,  12 970   ,  19 904   ,  6 938   ,  13 011   ,  19 949   ,  7 022   ,  13 217   ,  20 239   ,  7 144   ,  13 495   ,  20 639   ,  7 428   ,  14 037   ,  21 465   ,  7 899   ,  15 014   ,  22 913   
,38,  6 151   ,  9 592   ,  15 743   ,  6 092   ,  9 567   ,  15 659   ,  6 133   ,  9 672   ,  15 805   ,  6 330   ,  10 054   ,  16 384   ,  6 423   ,  10 308   ,  16 731   ,  6 645   ,  10 951   ,  17 596   ,  7 053   ,  11 993   ,  19 046   ,  7 242   ,  12 654   ,  19 896   ,  7 309   ,  13 123   ,  20 432   ,  7 408   ,  13 580   ,  20 988   ,  7 308   ,  13 591   ,  20 899   ,  7 068   ,  13 264   ,  20 332   ,  7 074   ,  13 308   ,  20 382   ,  7 162   ,  13 521   ,  20 683   ,  7 288   ,  13 807   ,  21 095   ,  7 580   ,  14 363   ,  21 943   
